Len1	Boot1	Len2	Boot2
0.0362581658	N4392	0.037408804	N6687
0.0330207014	N4390	0.0322683019	N6683
0.0336573416	N4391	0.0287264531	N6686
0.0643895074	N4402	0.0969003521	N6696
0.032649086	N4396	0.0330237282	N6695
0.039313466	N4393	0.0454817484	N6692
0.06387308629999999	N4395	0.0694492405	N6694
0.0158685021	N4394	0.0151350005	N6693
0.0270921489	N4401	0.0158707619	N6691
0.0359786768	N4398	0.0414517914	N6688
0.0306351187	N4400	0.0265022161	N6690
0.0757465402	N4399	0.1144466308	N6689
0.0644883881	N4373	0.0603146552	N6662
0.1153483121	N4372	0.1037506661	N6661
0.2016376845	N4265	0.3144977265	N6656
0.6757867211	N4261	0.5951945249	N6655
0.0664443464	N4550	0.0559136257	N6586
0.0631912379	N4549	0.0454517403	N6585
0.0680840868	N4450	0.1009888112	N6530
0.4063717695	N4448	0.4083891631	N6529
0.1345091477	N4548	0.1304140034	N6584
0.0547169907	N4547	0.039098003	N6583
0.0953370718	N4474	0.1271636715	N6542
0.0371639979	N4473	0.0300972963	N6541
0.0338139743	N4472	0.0247400003	N6540
0.0507233666	N4463	0.0687367608	N6532
0.0375556228	N4471	0.0328922481	N6539
0.0502375384	N4470	0.0696193972	N6538
0.0454275594	N4465	0.0548819007	N6533
0.0225927136	N4469	0.0235922846	N6537
0.0660558191	N4466	0.084310506	N6534
0.0370487088	N4468	0.0511722144	N6536
0.0361918961	N4467	0.0527019829	N6535
0.1480926278	N4544	0.1030017899	N6581
0.0371602763	N4543	0.0227024727	N6580
0.0326870581	N4542	0.0165601577	N6579
0.040933668799999996	N4531	0.0458976426	N6578
0.0565110609	N4512	0.0737706943	N6566
0.0407655587	N4511	0.0424043468	N6565
0.1009836821	N4528	0.0509168618	N6577
0.0983575305	N4520	0.1228783884	N6576
0.1163368552	N4516	0.1659784697	N6572
0.0746847713	N4519	0.1005132502	N6575
0.0288879579	N4517	0.0311083423	N6574
0.0403945082	N4518	0.046374582	N6573
0.0317114152	N4527	0.0267715342	N6571
0.0311348147	N4526	0.0298458867	N6570
0.0341450529	N4523	0.0389629305	N6567
0.1246492513	N4525	0.1677363345	N6569
0.0039449504	N4524	0.0068872289	N6568
0.036578905800000006	N4541	0.0296674885	N6564
0.0783118349	N4534	0.1085244819	N6563
0.0315228724	N4533	0.0195010677	N6562
0.0381952094	N4532	0.0242579678	N6561
0.0321362549	N4540	0.0384117643	N6560
0.0797687931	N4538	0.052294398	N6559
0.1003425002	N4536	0.1465674524	N6558
0.078635236	N4504	0.0347070124	N6557
0.0364140565	N4503	0.0302687434	N6556
0.0314140745	N4487	0.0299682723	N6544
0.0338016927	N4502	0.0473170648	N6555
0.2012371775	N4492	0.2319669358	N6554
0.0110665089	N4491	0.032500073	N6553
0.0027855524	N4488	0.0445009774	N6550
0.003373021	N4490	0.0259722132	N6552
2e-06	N4489	0.0067807937	N6551
0.1115266675	N4499	0.0515065727	N6549
0.1163381467	N4497	0.1338869129	N6548
0.0434212048	N4495	0.0656320774	N6546
0.0454781405	N4496	0.0602893966	N6547
0.1302812355	N4493	0.1324377263	N6545
0.1363571989	N4459	0.1278378478	N6531
0.1516799682	N4446	0.1326908146	N6528
0.1633908989	N4421	0.2171153877	N6521
0.288179898	N4420	0.327073896	N6520
0.0609457856	N4445	0.0487341827	N6527
0.2637087349	N4440	0.0919362199	N6526
0.0709697066	N4438	0.0657115834	N6525
0.3113219155	N4435	0.2672627487	N6524
0.0467849668	N4434	0.0531459248	N6523
0.1768194123	N5488	0.038694044	N7352
0.0608640791	N4982	0.0603938094	N7052
0.0545495494	N4981	0.0263949096	N7051
0.1203330851	N4979	0.0421467737	N7050
0.0758154386	N4615	0.0905183884	N6778
0.3866220084	N4612	0.2929305211	N6776
0.3473954623	N4609	0.1992823097	N6775
0.0823884258	N4978	0.0699238391	N7049
0.0912910166	N4686	0.1064688762	N6834
0.2068978919	N4627	0.2943695771	N6786
0.4906896715	N4625	0.3636426566	N6785
0.0835237892	N4621	0.0659202611	N6781
0.0595956046	N4620	0.0555011885	N6780
0.0227739679	N4619	0.0158629256	N6779
0.0593684595	N4624	0.0362269517	N6784
0.1235293673	N4622	0.1135789651	N6782
0.051053877	N4623	0.0424511552	N6783
0.1291738237	N4684	0.0539477135	N6833
0.072204267	N4635	0.047180503	N6791
0.2106943938	N4633	0.1691706437	N6790
0.0793579314	N4630	0.0766889182	N6787
0.1117100881	N4632	0.1090869373	N6789
0.0291091821	N4631	0.0221345594	N6788
0.0958334873	N4683	0.0666016668	N6832
0.211308726	N4682	0.1812631057	N6831
0.0726639867	N4636	0.070235621	N6792
0.0419253572	N4681	0.0299580267	N6830
0.0438662924	N4680	0.0285954971	N6829
0.056844375	N4676	0.0259010249	N6827
0.0268100457	N4675	0.0311986099	N6826
0.0450389617	N4674	0.0648419166	N6825
0.0217258621	N4658	0.0213338796	N6809
0.028271502	N4652	0.0528820758	N6803
0.0030217111	N4651	0.0119677388	N6802
0.019476005	N4657	0.0163752545	N6808
0.0208740088	N4656	0.0073999359	N6807
0.0375551332	N4653	0.0462565854	N6804
0.020486059199999997	N4655	0.0210955259	N6806
0.0215701753	N4654	0.0379312382	N6805
0.0207157436	N4673	0.0283490513	N6824
0.0156656375	N4663	0.0143805162	N6814
0.0131902264	N4659	0.0145185394	N6810
0.0122332687	N4662	0.0058901262	N6813
0.012759864	N4661	0.0125106854	N6811
0.0180038542	N4664	0.0145898114	N6815
0.0159892704	N4670	0.0144517384	N6822
0.0188908347	N4666	0.0178683852	N6820
0.0128764338	N4665	0.0143362711	N6819
0.020728834	N4668	0.0287038331	N6818
0.0144510052	N4667	0.0129059795	N6817
0.1174487985	N4649	0.1102022954	N6801
0.0403389207	N4648	0.0517542286	N6800
0.0656303936	N4646	0.0611969515	N6799
0.0260146881	N4645	0.0261593477	N6798
0.0250296049	N4640	0.0317628449	N6794
0.0282752013	N4644	0.0302130598	N6797
0.0274791757	N4641	0.017114384	N6795
0.0312535063	N4643	0.0243192651	N6796
0.0723768259	N4977	0.1087011559	N7048
0.0421444168	N4975	0.0126385543	N7046
0.0957566259	N4793	0.108922263	N6915
0.0434163619	N4792	0.0433969592	N6914
0.0473270587	N4757	0.059825978	N6886
0.0403486155	N4755	0.066343477	N6884
0.0421958224	N4754	0.0511328883	N6883
0.0487209266	N4753	0.0691093719	N6882
0.0288760006	N4791	0.035937574	N6913
0.0333339553	N4766	0.0283030126	N6893
0.029582005	N4761	0.0257116569	N6889
0.0726278959	N4759	0.0652519285	N6888
0.0296276373	N4758	0.0271680355	N6887
0.0336511938	N4765	0.0325601954	N6892
0.033791690900000004	N4764	0.0250967245	N6891
0.0333418897	N4763	0.0214692112	N6890
0.0938158731	N4788	0.0182035542	N6912
0.0272926869	N4787	0.0209297112	N6911
0.0772562078	N4767	0.1350125785	N6894
0.0574825895	N4785	0.0241556848	N6910
0.03321719	N4783	0.0229518302	N6909
0.0244864853	N4770	0.0215045626	N6897
0.0308033143	N4769	0.0374872399	N6896
0.0246223666	N4782	0.0293375491	N6908
0.0317796803	N4781	0.053272293	N6907
0.0322215649	N4772	0.0485023987	N6899
0.0408016289	N4771	0.0591104418	N6898
0.0207537756	N4780	0.0155110321	N6906
0.0238513566	N4773	0.0406546234	N6900
0.0474856364	N4778	0.0136798399	N6905
0.048856027600000004	N4774	0.0764095884	N6901
0.0206842794	N4777	0.020844281	N6904
0.0263963001	N4776	0.030346302	N6903
0.0229916915	N4775	0.0248577913	N6902
0.1313166694	N4750	0.1527854784	N6879
0.058445442	N4749	0.0653286094	N6878
0.0981563947	N4736	0.1110268143	N6864
0.0053254113	N4735	0.0094821565	N6863
0.041253844	N4748	0.0357439915	N6877
0.0797115655	N4747	0.0886467211	N6876
0.0036546091	N4746	0.0042318665	N6875
0.0029201595	N4745	0.0011864829	N6874
0.0015180548999999999	N4744	0.0023553039	N6873
0.00209974	N4737	0.0016830372	N6867
0.0015634453999999998	N4738	0.0026094857	N6866
0.0023544754	N4742	0.0026426225	N6871
0.0019888795	N4741	0.000325331	N6870
0.0025052402000000002	N4740	0.0002489945	N6869
0.0028450873	N4739	0.002233197	N6868
0.1092955245	N4807	0.1949294811	N6862
0.2277058209	N4797	0.2347949372	N6851
0.0418398839	N4796	0.0282288947	N6850
0.0404526055	N4795	0.033347503	N6849
0.0281652322	N4794	0.0314730774	N6848
0.0829607938	N4806	0.0556277976	N6861
0.0596770931	N4799	0.0904846389	N6853
0.0556505073	N4798	0.0245469429	N6852
0.0669896956	N4805	0.0740161804	N6860
0.0640694854	N4804	0.0653946369	N6859
0.0408643637	N4803	0.0357801	N6858
0.029038131699999997	N4800	0.0253240265	N6855
0.0346012111	N4802	0.0373179254	N6857
0.0046435872	N4801	0.0021770444	N6856
0.0377708931	N4973	0.0449813037	N7044
0.0320005972	N4863	0.0235782152	N6963
0.0320784929	N4815	0.0371116237	N6921
0.0341457405	N4808	0.0426972229	N6916
0.0667916253	N4813	0.0279097206	N6920
0.0325255643	N4812	0.0224131745	N6919
0.1452853211	N4809	0.1629475286	N6918
0.0992335279	N4810	0.0763391558	N6917
0.1138020555	N4860	0.0650475783	N6962
0.0272115474	N4859	0.0299834899	N6961
0.1260439241	N4825	0.1340112666	N6925
0.0245252123	N4857	0.0226337383	N6959
0.049072495	N4855	0.0241431164	N6958
0.0251671575	N4837	0.0176754819	N6944
0.0492117285	N4830	0.061423554	N6937
0.0544778194	N4829	0.0653435945	N6936
0.0272243589	N4836	0.0244882978	N6943
0.039870474	N4835	0.0418402734	N6942
0.0297537073	N4834	0.0229696814	N6941
0.0748653759	N4831	0.1009673732	N6938
0.0546033647	N4833	0.0609670738	N6940
0.0146899847	N4832	0.0222925358	N6939
0.0232970837	N4854	0.0296049849	N6957
0.0377411061	N4852	0.0437634621	N6956
0.0685820284	N4850	0.0715643013	N6954
0.022887636	N4846	0.0198026641	N6950
0.0249199411	N4849	0.0499229879	N6953
0.0018876343	N4848	0.0002653052	N6952
0.0029318885	N4847	0.0053862762	N6951
0.0421432311	N4844	0.0291300392	N6948
0.0306186796	N4843	0.0214991132	N6947
0.029558005	N4842	0.0203945012	N6946
0.044435004199999996	N4841	0.047680224	N6945
0.0668618968	N4823	0.036604976	N6934
0.0378581053	N4816	0.035798367	N6926
0.0243038769	N4822	0.019026563	N6933
0.0364409251	N4821	0.0347894325	N6932
0.030050138900000002	N4817	0.0291665418	N6927
0.034447893800000004	N4820	0.0515672554	N6931
0.0345259717	N4818	0.0340898538	N6928
0.0273892498	N4819	0.0178174103	N6930
0.033938475	N4972	0.0260223096	N7043
0.0304264183	N4911	0.0307998669	N7000
0.1046883903	N4865	0.1490236764	N6965
0.0332052704	N4864	0.0296902534	N6964
0.10056321	N4908	0.0610924541	N6999
0.0259720316	N4885	0.037711737	N6978
0.0358974743	N4886	0.0431099614	N6966
0.0219828031	N4906	0.0158377617	N6996
0.0264241171	N4893	0.0265948074	N6984
0.0342896746	N4892	0.037460412	N6983
0.041852280000000006	N4888	0.0331754863	N6979
0.0438196603	N4891	0.032324469	N6982
0.0290985962	N4890	0.0176848189	N6981
0.0368345958	N4889	0.0418066216	N6980
0.0227030899	N4905	0.0282855039	N6995
0.1190758832	N4894	0.1187119704	N6985
0.0333601633	N4904	0.0609395517	N6994
0.0229367031	N4897	0.0186947955	N6988
0.0272541109	N4896	0.0311056847	N6987
0.0441787224	N4895	0.0534145592	N6986
0.0223586196	N4903	0.0128256128	N6993
0.0208607312	N4899	0.0127826567	N6990
0.0212512004	N4898	0.0218735568	N6989
0.024337625	N4902	0.0184191366	N6992
0.0227735736	N4901	0.0339780177	N6991
0.0517133762	N4883	0.0210167711	N6977
0.0226350053	N4880	0.0157011157	N6975
0.0345491574	N4879	0.0283647495	N6974
0.0271590709	N4878	0.0316537865	N6973
0.0358840515	N4875	0.0467111782	N6970
0.0319966784	N4877	0.0284188926	N6972
0.0252391655	N4876	0.0171626784	N6971
0.1154205718	N4873	0.1340517294	N6967
0.1224249259	N4870	0.0816422508	N6969
0.029454155	N4869	0.0426927325	N6968
0.0297608387	N4971	0.0242303429	N7042
0.1722011063	N4917	0.2080115351	N7006
0.049470856	N4916	0.0344302397	N7005
0.0835369361	N4912	0.0934694872	N7001
0.0504683386	N4915	0.0356235309	N7004
0.0832646394	N4914	0.1079927419	N7003
0.0175524943	N4913	0.0119030293	N7002
0.0333416528	N4970	0.0138386003	N7041
0.0285121988	N4969	0.0153835495	N7040
0.0469377248	N4938	0.0774280763	N7015
0.0945931042	N4936	0.0754828726	N7014
0.0282027053	N4935	0.0197352079	N7013
0.0296875121	N4934	0.0172630182	N7012
0.0284007464	N4933	0.0290719253	N7011
0.030519883	N4968	0.0159477799	N7039
0.0509944975	N4942	0.0487814272	N7020
0.0776386099	N4941	0.081459533	N7019
0.0699323372	N4940	0.0621486854	N7018
0.0325688858	N4939	0.0511761442	N7017
0.0374101354	N4967	0.0391386339	N7038
0.041132959999999996	N4953	0.0603506904	N7037
0.082354348	N4944	0.0956276314	N7028
0.0498799348	N4943	0.0551022089	N7027
0.0346385134	N4952	0.0296570356	N7036
0.0595585767	N4946	0.0522260535	N7030
0.0370964297	N4951	0.0402323341	N7035
0.0322274591	N4950	0.0172735267	N7034
0.0585088557	N4949	0.0646711165	N7033
0.0308568758	N4948	0.0215665698	N7032
0.031181214399999997	N4947	0.0220686745	N7031
0.0387097648	N4965	0.0390045019	N7025
0.0841104431	N4964	0.0891337135	N7024
0.233778622	N4961	0.1283517183	N7023
0.0339061594	N4959	0.0280332219	N7022
0.0643338053	N4960	0.0663957165	N7021
0.1270423907	N4929	0.0704222575	N7010
0.1581951824	N4924	0.0433668137	N7009
0.08621021620000001	N4921	0.093064326	N7008
0.030068630300000003	N4923	0.0207880812	N7007
0.118515758	N4732	0.0787027177	N6845
0.0476009853	N4731	0.0346172426	N6844
0.1071211481	N4729	0.0731046094	N6843
0.0409651307	N4722	0.0414241966	N6838
0.0406791855	N4721	0.0362089077	N6837
0.0477880197	N4720	0.0461844947	N6836
0.0792901131	N4727	0.0570000931	N6842
0.0314853603	N4726	0.0297754706	N6841
0.033001991	N4724	0.0337314839	N6840
0.026866064	N4725	0.0196262897	N6839
0.2030699132	N4717	0.1978488602	N6835
0.1239398311	N4712	0.1194377797	N6846
0.743278032	N4592	0.4850049322	N6774
0.0958306361	N4587	0.0455871832	N6772
0.0523378834	N4586	0.0445457022	N6771
0.1501978638	N4584	0.0904538956	N6770
0.0834953209	N4583	0.0723194675	N6769
0.1167970044	N4575	0.0788467096	N6768
0.10954772909999999	N4574	0.1129458923	N6767
0.2144360145	N4569	0.1361722119	N6764
0.0736512358	N4568	0.0671829885	N6763
0.0528498561	N5487	0.1433528849	N7351
0.0684235513	N5486	0.0693678531	N7350
0.042015493	N5058	0.0235130995	N7087
0.2242383595	N5035	0.2357559384	N7084
0.0890282184	N5034	0.1240682129	N7083
0.0973453648	N5054	0.0678097014	N7074
0.291268394	N5051	0.245990568	N7073
0.1683313035	N5049	0.1869779164	N7072
1e-06	N5048	0.0074102377	N7071
2e-06	N5047	0.0050180504	N7070
0.2293067395	N5044	0.1409658385	N7068
0.0918299949	N5041	0.0614454994	N7067
0.2264012336	N5038	0.1302023272	N7066
0.2511084982	N5037	0.2299918192	N7065
0.1162177485	N5032	0.0766566995	N7079
0.3129900323	N5028	0.3104204917	N7075
0.0980228443	N5031	0.0863426883	N7078
0.2376523798	N5030	0.2735362027	N7077
1e-06	N5029	0.0042310387	N7076
0.1752610409	N5022	0.1583354302	N7064
0.0693536327	N5126	0.0621347323	N7115
0.1266465208	N5080	0.1181964244	N7114
0.1425786328	N5065	0.1153176646	N7101
0.0954289069	N5079	0.0757490173	N7113
0.1041696631	N5066	0.1092618983	N7102
0.0830969043	N5078	0.1002102424	N7112
0.0785864634	N5068	0.0610747766	N7104
0.2458030726	N5067	0.2037894694	N7103
0.1174050651	N5077	0.1115548625	N7111
0.0530339758	N5076	0.0522340361	N7110
0.0438948576	N5075	0.0298168411	N7109
0.0946575877	N5073	0.0800357236	N7108
0.0420747713	N5072	0.0511543795	N7107
0.0275274865	N5071	0.0302050768	N7106
0.0178098391	N5070	0.0104792001	N7105
0.2810485397	N5123	0.1404310682	N7100
0.5316623623	N5116	0.3147121169	N7099
0.0426267753	N5115	0.0756006558	N7098
0.301679883	N5109	0.1606464992	N7097
0.2339221846	N5102	0.1426477325	N7096
0.2870209154	N5095	0.1158987339	N7095
0.1762332912	N5087	0.1646213097	N7094
0.0681724169	N5086	0.0634090312	N7093
0.0585197517	N5085	0.0484176449	N7092
0.143202026	N5083	0.1427963957	N7091
0.0540227708	N5484	0.0452048651	N7348
0.0597305458	N5436	0.1381379579	N7347
0.0456820547	N5147	0.0417664746	N7158
0.2236562702	N5142	0.141625731	N7156
0.0682034466	N5141	0.0658842432	N7155
0.1601612371	N5139	0.1485977944	N7154
0.457706403	N5129	0.4331430926	N7153
0.1079038936	N5434	0.0628788848	N7346
0.0475658033	N5207	0.0222873655	N7198
0.093718641	N5167	0.1645443834	N7173
0.1600044212	N5156	0.1186152145	N7163
0.1126263687	N5155	0.0625500288	N7162
0.1131898184	N5154	0.0939547938	N7161
0.1772788544	N5150	0.1475504045	N7160
0.1349239654	N5148	0.1324653317	N7159
0.0940132182	N5166	0.0709493665	N7172
0.1271323476	N5159	0.1032819553	N7165
0.2316371444	N5157	0.1146091751	N7164
0.0685976444	N5165	0.0398362057	N7171
0.0790254205	N5163	0.0579898978	N7170
0.1282109564	N5162	0.1015809001	N7169
0.13993945959999998	N5160	0.1407748583	N7168
0.077653992	N5161	0.0676674437	N7167
0.047807704799999996	N5206	0.0252872758	N7197
0.0446269086	N5205	0.0423720337	N7196
0.0677235776	N5204	0.0441215963	N7195
0.06849274	N5188	0.0772800776	N7185
0.0516620229	N5187	0.0476947203	N7184
0.1227690935	N5185	0.0827983546	N7183
0.0318932228	N5184	0.0217578341	N7182
0.038734876	N5183	0.0384339476	N7181
0.1203727536	N5181	0.0766508086	N7180
0.1808614584	N5202	0.1777757792	N7194
0.084216787	N5199	0.0638919863	N7193
0.1423923879	N5191	0.1377135142	N7187
1e-06	N5190	0.0039132266	N7186
0.0312437051	N5198	0.0251870079	N7192
0.1053987617	N5196	0.0717360423	N7191
0.0241361395	N5195	0.031360557	N7190
0.021707689999999998	N5193	0.0282356414	N7188
0.022977783	N5194	0.020527671	N7189
0.1052383125	N5177	0.072811125	N7179
0.0450708559	N5176	0.0569712525	N7178
0.1122771985	N5173	0.0676631915	N7177
0.0280264966	N5172	0.0264879599	N7176
0.0421811753	N5170	0.0475926798	N7174
0.0540999971	N5171	0.0643868786	N7175
0.0699240247	N5433	0.0444778975	N7345
0.0851720491	N5248	0.0640304129	N7209
0.0575334085	N5213	0.0628560553	N7201
0.2320756412	N5210	0.1886651797	N7200
0.1763880526	N5208	0.1713277685	N7199
0.1736834265	N5246	0.1453096412	N7208
0.1012079626	N5244	0.0656707009	N7207
0.0662528853	N5242	0.0399524014	N7206
0.0896367679	N5231	0.0569886696	N7203
0.187541953	N5222	0.1446101653	N7202
0.0460805941	N5432	0.0962608832	N7344
0.053407740999999995	N5302	0.0392785647	N7253
0.1678766501	N5265	0.1964830224	N7210
0.0660767	N5299	0.0436112852	N7251
0.0286188097	N5298	0.0255526537	N7250
0.0233337097	N5297	0.0239171868	N7249
0.021882443199999997	N5283	0.0181189251	N7235
0.0183471805	N5282	0.0158857028	N7234
0.0293022749	N5277	0.0295467416	N7229
0.052116955300000004	N5281	0.0853002016	N7233
2e-06	N5280	2.301e-06	N7232
0.0019566486	N5278	0.0033734532	N7231
1e-06	N5279	0.0004568424	N7230
0.0230776528	N5296	0.0269897571	N7248
0.020963973	N5295	0.0100070641	N7247
0.0170096928	N5294	0.0176524073	N7246
0.0143448937	N5293	0.0150025219	N7245
0.024796967099999997	N5286	0.0240150844	N7238
0.0091091353	N5285	0.0142907139	N7237
0.0028527094	N5284	0.0021775792	N7236
0.0146001385	N5292	0.0117713022	N7244
0.0209443143	N5287	0.0415800462	N7239
0.014152	N5291	0.0094007663	N7243
0.0234410502	N5288	0.0399839383	N7240
0.0156900439	N5290	0.0234355605	N7242
0.0051358308	N5289	0.0091147808	N7241
0.0577320739	N5275	0.0446824314	N7228
0.0338178534	N5270	0.0527408022	N7224
0.0201726492	N5273	0.0207563013	N7226
0.0203497313	N5272	0.01232205	N7225
0.07048119	N5262	0.0414312917	N7223
0.0363201291	N5261	0.0162380504	N7222
0.0323001868	N5252	0.0279726245	N7214
0.0400063042	N5251	0.0368803755	N7213
0.041037315000000005	N5250	0.0655133038	N7212
0.0046518811	N5249	0.0093973284	N7211
0.0678974651	N5259	0.0832509376	N7221
0.0266701509	N5255	0.0141243667	N7217
0.0210354573	N5254	0.0124529808	N7216
0.0341680052	N5253	0.0356841872	N7215
0.0240704613	N5258	0.0150003526	N7220
0.0217088388	N5256	0.0178173144	N7219
0.0638788895	N5257	0.0799263577	N7218
0.1014585413	N5430	0.0888864084	N7343
0.0555661447	N5428	0.0366660144	N7342
0.1099097693	N5425	0.1051263009	N7262
0.0799967744	N5413	0.0816607177	N7258
0.199782878	N5420	0.10117486	N7260
0.0923969759	N5419	0.1103550006	N7259
0.1555357885	N5409	0.1143045542	N7341
0.0321151003	N5408	0.0333284554	N7340
0.0297473252	N5339	0.0207320635	N7284
0.0341846994	N5338	0.029396525	N7283
0.0551310598	N5337	0.0617557783	N7282
0.0440261303	N5334	0.0404291024	N7279
0.0516510319	N5336	0.0613111955	N7281
0.0267999209	N5335	0.0290832001	N7280
0.0601434363	N5406	0.0246487044	N7339
0.0542043743	N5404	0.0187234063	N7338
0.036794567	N5345	0.050318314	N7287
0.1203112563	N5344	0.1666252794	N7286
0.0142319891	N5343	0.0121068232	N7285
0.0536563491	N5402	0.0212804366	N7337
0.0296472883	N5350	0.0380875489	N7290
0.0294035933	N5349	0.0210028051	N7289
0.0789999192	N5348	0.0903474931	N7288
0.0227078178	N5401	0.0162319858	N7336
0.0274036251	N5352	0.0410944661	N7292
0.0796936191	N5351	0.1178640577	N7291
0.0263775468	N5400	0.0325888907	N7335
0.0232296658	N5399	0.0133225178	N7334
0.0289945777	N5398	0.0100586098	N7333
0.0273753581	N5397	0.0089624465	N7332
0.0237959157	N5378	0.0366808904	N7314
0.0405245595	N5377	0.0499134785	N7313
0.0402337656	N5376	0.0384294948	N7312
0.0509969636	N5375	0.0522448028	N7311
0.0251824676	N5396	0.0167027722	N7331
0.0237742394	N5383	0.0300874779	N7319
0.0405813337	N5382	0.0453193096	N7318
0.035166762	N5381	0.0386026448	N7317
0.0351054322	N5380	0.0255526772	N7316
0.0347822446	N5379	0.0253159603	N7315
0.0326754597	N5395	0.0203313327	N7330
0.1170144697	N5384	0.1551536878	N7320
0.0279561102	N5394	0.0221765124	N7329
0.0313499488	N5388	0.0269174831	N7328
0.0602906745	N5387	0.0735570878	N7327
0.0246120886	N5386	0.0194798955	N7326
0.0319349738	N5385	0.0199938678	N7325
0.0343225722	N5393	0.0252188259	N7324
0.1216595954	N5390	0.1727632279	N7323
1e-06	N5389	0.0004497432	N7322
0.0299412003	N5392	0.0276446531	N7321
0.0744216896	N5371	0.1057017275	N7310
0.037250102	N5360	0.0280463422	N7299
0.0959770713	N5354	0.102603866	N7293
0.0420236148	N5359	0.0483724302	N7298
0.0284241434	N5358	0.0255786014	N7297
0.0357651113	N5355	0.0374429611	N7294
0.0237984214	N5357	0.0250307237	N7296
0.0237545601	N5356	0.0275279603	N7295
0.0283986479	N5370	0.0263738903	N7309
0.0426705256	N5368	0.0478473528	N7308
0.0313387138	N5361	0.0167873411	N7301
0.0522332162	N5367	0.0538886305	N7307
0.0366431639	N5366	0.0347906462	N7306
0.0312573422	N5362	0.021713773	N7302
0.0182106978	N5365	0.0073476322	N7305
0.0185597226	N5364	0.0196619552	N7304
